"id","air_pressure","air_temperature","relative_humidity","wind_speed","wind_direction","precipitation","weather_datetime","created_at","updated_at"
1931,1016.6,20.6,84,2.3,東南,0.1,2025-11-02 12:30:00.150 +0800,2025-11-03 12:29:12.011 +0800,2025-11-03 12:29:12.011 +0800
1932,1015.9,20.5,83,2.4,東南,0.0,2025-11-02 13:30:00.123 +0800,2025-11-03 13:29:59.121 +0800,2025-11-03 13:29:59.121 +0800
1933,1016.0,20.7,82,2.6,東南,0.0,2025-11-02 14:30:00.120 +0800,2025-11-03 14:29:59.096 +0800,2025-11-03 14:29:59.096 +0800
1934,1016.3,20.5,84,2.8,東南,0.0,2025-11-02 15:30:00.116 +0800,2025-11-03 15:29:59.087 +0800,2025-11-03 15:29:59.087 +0800
1935,1017.0,20.2,89,1.1,東南東,0.1,2025-11-02 16:30:00.112 +0800,2025-11-03 16:29:59.083 +0800,2025-11-03 16:29:59.083 +0800
1936,1017.8,20.1,89,1.2,東,0.1,2025-11-02 17:30:00.119 +0800,2025-11-03 17:29:59.104 +0800,2025-11-03 17:29:59.104 +0800
1937,1018.6,19.8,89,2.3,南南東,0.0,2025-11-02 18:30:00.143 +0800,2025-11-03 18:29:59.150 +0800,2025-11-03 18:29:59.150 +0800
1938,1018.7,20.1,83,3.1,南南東,0.0,2025-11-02 19:30:03.424 +0800,2025-11-03 19:30:02.424 +0800,2025-11-03 19:30:02.424 +0800
1939,1018.8,20.0,82,2.7,東南,0.0,2025-11-02 20:30:00.140 +0800,2025-11-03 20:29:59.126 +0800,2025-11-03 20:29:59.126 +0800
1940,1018.8,20.0,82,2.3,東南,0.0,2025-11-02 21:30:00.137 +0800,2025-11-03 21:29:59.126 +0800,2025-11-03 21:29:59.126 +0800
1941,1018.7,20.2,82,2.2,東南東,0.0,2025-11-02 22:30:00.206 +0800,2025-11-03 22:29:59.194 +0800,2025-11-03 22:29:59.194 +0800
1942,1018.4,20.5,78,2.7,東南,0.0,2025-11-02 23:30:00.121 +0800,2025-11-03 23:29:59.104 +0800,2025-11-03 23:29:59.104 +0800
1943,1018.0,20.1,93,0.7,東,0.1,2025-11-03 12:31:00.278 +0800,2025-11-04 12:30:59.295 +0800,2025-11-04 12:30:59.295 +0800
1944,1017.2,20.2,93,1.3,東,0.1,2025-11-03 13:30:01.454 +0800,2025-11-04 13:30:00.947 +0800,2025-11-04 13:30:00.947 +0800
1945,1017.0,20.4,89,1.5,東南東,0.0,2025-11-03 14:30:02.511 +0800,2025-11-04 14:30:01.840 +0800,2025-11-04 14:30:01.840 +0800
1946,1017.2,20.3,89,1.6,東,0.0,2025-11-03 15:30:00.878 +0800,2025-11-04 15:29:59.929 +0800,2025-11-04 15:29:59.929 +0800
1947,1017.6,20.0,91,1.0,東南東,0.0,2025-11-03 16:30:00.498 +0800,2025-11-04 16:29:59.870 +0800,2025-11-04 16:29:59.870 +0800
1948,1018.1,19.2,96,1.3,東,1.0,2025-11-03 17:30:00.775 +0800,2025-11-04 17:30:00.013 +0800,2025-11-04 17:30:00.013 +0800
1949,1018.4,19.0,96,1.8,東南,0.1,2025-11-03 18:30:00.407 +0800,2025-11-04 18:29:59.501 +0800,2025-11-04 18:29:59.501 +0800
1950,1018.7,19.1,95,1.7,東南東,0.1,2025-11-03 19:30:00.671 +0800,2025-11-04 19:29:59.879 +0800,2025-11-04 19:29:59.879 +0800
1951,1019.0,19.1,94,1.7,東,0.0,2025-11-03 20:30:00.539 +0800,2025-11-04 20:29:59.591 +0800,2025-11-04 20:29:59.591 +0800
1952,1018.7,19.2,92,1.8,東南東,0.1,2025-11-03 21:30:00.295 +0800,2025-11-04 21:29:59.370 +0800,2025-11-04 21:29:59.370 +0800
1953,1017.7,19.2,94,1.6,東,0.0,2025-11-03 22:30:00.235 +0800,2025-11-04 22:29:59.264 +0800,2025-11-04 22:29:59.264 +0800
1954,1017.0,19.7,88,2.4,東南東,0.0,2025-11-03 23:30:00.263 +0800,2025-11-04 23:29:59.430 +0800,2025-11-04 23:29:59.430 +0800
1955,1013.0,22.5,93,1.9,東北,0.1,2025-11-04 12:31:00.105 +0800,2025-11-05 12:30:59.101 +0800,2025-11-05 12:30:59.101 +0800
1956,1012.4,23.6,87,3.1,東北,0.0,2025-11-04 13:30:00.125 +0800,2025-11-05 13:29:59.105 +0800,2025-11-05 13:29:59.105 +0800
1957,1012.6,23.0,89,3.0,東北,0.0,2025-11-04 14:30:00.129 +0800,2025-11-05 14:29:59.104 +0800,2025-11-05 14:29:59.104 +0800
1958,1013.0,21.6,94,3.4,東北,0.5,2025-11-04 15:30:00.179 +0800,2025-11-05 15:29:59.159 +0800,2025-11-05 15:29:59.159 +0800
1959,1013.8,21.4,94,2.1,東北,0.5,2025-11-04 16:30:00.141 +0800,2025-11-05 16:29:59.148 +0800,2025-11-05 16:29:59.148 +0800
1960,1014.2,21.2,94,1.6,東北,0.1,2025-11-04 17:30:00.125 +0800,2025-11-05 17:29:59.121 +0800,2025-11-05 17:29:59.121 +0800
1961,1015.0,20.9,93,1.0,東,0.1,2025-11-04 18:30:00.136 +0800,2025-11-05 18:29:59.110 +0800,2025-11-05 18:29:59.110 +0800
1962,1015.6,20.3,94,0.7,東,0.5,2025-11-04 19:30:00.117 +0800,2025-11-05 19:29:59.220 +0800,2025-11-05 19:29:59.220 +0800
1963,1015.6,20.2,96,0.5,東,0.5,2025-11-04 20:30:00.115 +0800,2025-11-05 20:29:59.123 +0800,2025-11-05 20:29:59.123 +0800
1964,1014.9,20.2,94,1.9,東北,0.1,2025-11-04 21:30:00.113 +0800,2025-11-05 21:29:59.112 +0800,2025-11-05 21:29:59.112 +0800
1965,1014.4,19.9,96,0.7,東北東,0.5,2025-11-04 22:30:00.134 +0800,2025-11-05 22:29:59.140 +0800,2025-11-05 22:29:59.140 +0800
1966,1013.7,19.9,97,0.7,東北東,0.1,2025-11-04 23:30:00.125 +0800,2025-11-05 23:29:59.126 +0800,2025-11-05 23:29:59.126 +0800
1967,1010.9,24.8,84,1.9,東北,0.1,2025-11-05 12:31:00.148 +0800,2025-11-06 12:30:59.132 +0800,2025-11-06 12:30:59.132 +0800
1968,1010.7,24.6,81,3.0,東北,0.0,2025-11-05 13:30:00.114 +0800,2025-11-06 13:29:59.091 +0800,2025-11-06 13:29:59.091 +0800
1969,1010.3,24.6,79,1.4,東,0.0,2025-11-05 14:30:00.123 +0800,2025-11-06 14:29:59.095 +0800,2025-11-06 14:29:59.095 +0800
1970,1010.4,24.1,81,1.7,東北東,0.0,2025-11-05 15:30:00.110 +0800,2025-11-06 15:29:59.082 +0800,2025-11-06 15:29:59.082 +0800
1971,1010.6,23.6,82,2.2,東,0.0,2025-11-05 16:30:00.116 +0800,2025-11-06 16:29:59.116 +0800,2025-11-06 16:29:59.116 +0800
1972,1011.0,23.0,87,2.6,東北東,0.0,2025-11-05 17:30:00.135 +0800,2025-11-06 17:29:59.136 +0800,2025-11-06 17:29:59.136 +0800
1973,1011.5,23.2,84,1.7,東南東,0.0,2025-11-05 18:30:00.151 +0800,2025-11-06 18:29:59.169 +0800,2025-11-06 18:29:59.169 +0800
1974,1012.2,23.1,85,1.8,東,0.0,2025-11-05 19:30:00.121 +0800,2025-11-06 19:29:59.125 +0800,2025-11-06 19:29:59.125 +0800
1975,1012.5,23.0,83,2.2,東南東,0.0,2025-11-05 20:30:00.146 +0800,2025-11-06 20:29:59.147 +0800,2025-11-06 20:29:59.147 +0800
1976,1012.8,22.9,82,1.6,東南東,0.0,2025-11-05 21:30:00.256 +0800,2025-11-06 21:29:59.270 +0800,2025-11-06 21:29:59.270 +0800
1977,1012.9,22.5,84,2.4,東南,0.0,2025-11-05 22:30:00.123 +0800,2025-11-06 22:29:59.127 +0800,2025-11-06 22:29:59.127 +0800
1978,1012.7,22.6,84,1.7,東南東,0.0,2025-11-05 23:30:00.121 +0800,2025-11-06 23:29:59.113 +0800,2025-11-06 23:29:59.113 +0800
1979,1011.3,26.2,73,3.7,東,0.0,2025-11-06 12:31:00.120 +0800,2025-11-07 12:30:59.090 +0800,2025-11-07 12:30:59.090 +0800
1980,1011.2,25.6,74,3.2,東,0.0,2025-11-06 13:30:00.122 +0800,2025-11-07 13:29:59.102 +0800,2025-11-07 13:29:59.102 +0800
1981,1011.1,25.6,78,1.9,東,0.0,2025-11-06 14:30:00.140 +0800,2025-11-07 14:29:59.110 +0800,2025-11-07 14:29:59.110 +0800
1982,1011.3,25.8,75,2.2,東南東,0.0,2025-11-06 15:30:03.176 +0800,2025-11-07 15:30:02.218 +0800,2025-11-07 15:30:02.218 +0800
1983,1011.7,24.5,81,1.9,東南東,0.0,2025-11-06 16:30:00.115 +0800,2025-11-07 16:29:59.120 +0800,2025-11-07 16:29:59.120 +0800
1984,1012.2,24.2,80,2.1,東南東,0.0,2025-11-06 17:30:00.122 +0800,2025-11-07 17:29:59.126 +0800,2025-11-07 17:29:59.126 +0800
1985,1012.8,24.0,81,2.3,東南東,0.0,2025-11-06 18:30:00.131 +0800,2025-11-07 18:29:59.135 +0800,2025-11-07 18:29:59.135 +0800
1986,1013.2,23.8,83,2.4,東,0.0,2025-11-06 19:30:00.142 +0800,2025-11-07 19:29:59.142 +0800,2025-11-07 19:29:59.142 +0800
1987,1013.4,23.8,82,2.1,東南東,0.0,2025-11-06 20:30:00.130 +0800,2025-11-07 20:29:59.132 +0800,2025-11-07 20:29:59.132 +0800
1988,1013.4,23.6,82,2.2,東南東,0.0,2025-11-06 21:30:00.138 +0800,2025-11-07 21:29:59.151 +0800,2025-11-07 21:29:59.151 +0800
1989,1013.1,23.1,85,2.0,東,0.0,2025-11-06 22:30:00.121 +0800,2025-11-07 22:29:59.122 +0800,2025-11-07 22:29:59.122 +0800
1990,1012.8,23.4,84,2.8,東,0.0,2025-11-06 23:30:00.118 +0800,2025-11-07 23:29:59.121 +0800,2025-11-07 23:29:59.121 +0800
1991,1011.7,31.1,53,4.2,東北東,0.0,2025-11-07 12:30:00.124 +0800,2025-11-08 12:29:59.232 +0800,2025-11-08 12:29:59.232 +0800
1992,1011.5,30.8,55,3.4,東北東,0.0,2025-11-07 13:30:00.126 +0800,2025-11-08 13:29:59.102 +0800,2025-11-08 13:29:59.102 +0800
1993,1011.5,29.0,70,3.7,東北,0.0,2025-11-07 14:30:00.127 +0800,2025-11-08 14:29:59.102 +0800,2025-11-08 14:29:59.102 +0800
1994,1011.9,28.3,68,2.6,東,0.0,2025-11-07 15:30:00.125 +0800,2025-11-08 15:29:59.131 +0800,2025-11-08 15:29:59.131 +0800
1995,1012.5,26.1,76,3.3,東北東,0.0,2025-11-07 16:30:00.118 +0800,2025-11-08 16:29:59.127 +0800,2025-11-08 16:29:59.127 +0800
1996,1013.1,25.6,77,2.4,東北東,0.0,2025-11-07 17:30:00.126 +0800,2025-11-08 17:29:59.138 +0800,2025-11-08 17:29:59.138 +0800
1997,1013.6,24.8,81,3.1,東北東,0.0,2025-11-07 18:30:00.146 +0800,2025-11-08 18:29:59.160 +0800,2025-11-08 18:29:59.160 +0800
1998,1013.9,24.6,81,1.9,東北東,0.0,2025-11-07 19:30:00.164 +0800,2025-11-08 19:29:59.168 +0800,2025-11-08 19:29:59.168 +0800
1999,1014.4,24.8,78,2.7,東,0.0,2025-11-07 20:30:00.127 +0800,2025-11-08 20:29:59.124 +0800,2025-11-08 20:29:59.124 +0800
2000,1014.4,24.6,75,3.1,東北東,0.0,2025-11-07 21:30:00.161 +0800,2025-11-08 21:29:59.176 +0800,2025-11-08 21:29:59.176 +0800
2001,1014.0,24.6,80,2.7,東北東,0.0,2025-11-07 22:30:00.129 +0800,2025-11-08 22:29:59.097 +0800,2025-11-08 22:29:59.097 +0800
2002,1013.7,24.4,81,3.1,東北東,0.0,2025-11-07 23:30:00.153 +0800,2025-11-08 23:29:59.150 +0800,2025-11-08 23:29:59.150 +0800
2003,1010.3,29.9,60,3.3,東,0.0,2025-11-08 12:30:00.128 +0800,2025-11-09 12:29:59.104 +0800,2025-11-09 12:29:59.104 +0800
2004,1010.0,29.3,62,4.2,東北東,0.0,2025-11-08 13:30:00.127 +0800,2025-11-09 13:29:59.100 +0800,2025-11-09 13:29:59.100 +0800
2005,1010.1,28.4,64,3.5,東,0.0,2025-11-08 14:30:00.135 +0800,2025-11-09 14:29:59.140 +0800,2025-11-09 14:29:59.140 +0800
2006,1010.3,27.4,69,3.0,東北東,0.0,2025-11-08 15:30:00.129 +0800,2025-11-09 15:29:59.127 +0800,2025-11-09 15:29:59.127 +0800
2007,1011.0,26.0,72,3.3,東北東,0.0,2025-11-08 16:30:00.146 +0800,2025-11-09 16:29:59.150 +0800,2025-11-09 16:29:59.150 +0800
2008,1011.5,24.9,76,2.4,東,0.0,2025-11-08 17:30:00.136 +0800,2025-11-09 17:29:59.146 +0800,2025-11-09 17:29:59.146 +0800
2009,1012.3,24.5,80,2.1,東北東,0.0,2025-11-08 18:30:00.137 +0800,2025-11-09 18:29:59.141 +0800,2025-11-09 18:29:59.141 +0800
2010,1012.8,24.5,80,1.5,北北東,0.0,2025-11-08 19:30:00.140 +0800,2025-11-09 19:29:59.136 +0800,2025-11-09 19:29:59.136 +0800
2011,1012.8,23.5,86,1.2,東北,0.0,2025-11-08 20:30:00.140 +0800,2025-11-09 20:29:59.139 +0800,2025-11-09 20:29:59.139 +0800
2012,1012.3,24.6,78,2.6,東,0.0,2025-11-08 21:30:00.180 +0800,2025-11-09 21:29:59.158 +0800,2025-11-09 21:29:59.158 +0800
2013,1011.9,24.0,82,2.8,東北,0.0,2025-11-08 22:30:01.144 +0800,2025-11-09 22:30:00.152 +0800,2025-11-09 22:30:00.152 +0800
2014,1011.5,23.8,84,3.0,東北,0.0,2025-11-08 23:30:00.110 +0800,2025-11-09 23:29:59.083 +0800,2025-11-09 23:29:59.083 +0800
2015,1008.7,29.1,63,4.2,東,0.0,2025-11-09 12:30:00.185 +0800,2025-11-10 12:29:59.178 +0800,2025-11-10 12:29:59.178 +0800
2016,1008.2,27.4,71,4.7,東北東,0.0,2025-11-09 13:30:00.138 +0800,2025-11-10 13:29:59.140 +0800,2025-11-10 13:29:59.140 +0800
2017,1007.8,28.3,66,4.1,東,0.0,2025-11-09 14:30:00.119 +0800,2025-11-10 14:29:59.123 +0800,2025-11-10 14:29:59.123 +0800
2018,1008.1,26.6,72,3.9,東,0.0,2025-11-09 15:30:00.115 +0800,2025-11-10 15:29:59.107 +0800,2025-11-10 15:29:59.107 +0800
2019,1008.7,25.6,77,3.4,東,0.0,2025-11-09 16:30:00.173 +0800,2025-11-10 16:29:59.175 +0800,2025-11-10 16:29:59.175 +0800
2020,1009.1,25.0,80,2.4,東南東,0.1,2025-11-09 17:30:00.205 +0800,2025-11-10 17:29:59.207 +0800,2025-11-10 17:29:59.207 +0800
2021,1009.6,24.9,80,3.6,東北東,0.1,2025-11-09 18:30:00.151 +0800,2025-11-10 18:29:59.145 +0800,2025-11-10 18:29:59.145 +0800
2022,1010.1,25.3,74,4.1,東,0.0,2025-11-09 19:30:00.137 +0800,2025-11-10 19:29:59.145 +0800,2025-11-10 19:29:59.145 +0800
2023,1010.3,25.0,76,4.6,東,0.0,2025-11-09 20:30:00.141 +0800,2025-11-10 20:29:59.123 +0800,2025-11-10 20:29:59.123 +0800
2024,1010.3,25.3,74,5.0,東,0.0,2025-11-09 21:30:00.122 +0800,2025-11-10 21:29:59.097 +0800,2025-11-10 21:29:59.097 +0800
2025,1009.9,24.7,76,3.7,東,0.0,2025-11-09 22:30:00.143 +0800,2025-11-10 22:29:59.123 +0800,2025-11-10 22:29:59.123 +0800
2026,1009.9,24.6,77,2.4,東北東,0.0,2025-11-09 23:30:00.142 +0800,2025-11-10 23:29:59.114 +0800,2025-11-10 23:29:59.114 +0800
2027,1007.7,23.4,90,3.0,東北,0.1,2025-11-10 12:30:00.191 +0800,2025-11-11 12:29:59.233 +0800,2025-11-11 12:29:59.233 +0800
2028,1007.4,23.0,93,2.7,東北,0.1,2025-11-10 13:30:00.118 +0800,2025-11-11 13:29:59.115 +0800,2025-11-11 13:29:59.115 +0800
2029,1007.3,22.5,93,2.8,東北,0.5,2025-11-10 14:30:00.195 +0800,2025-11-11 14:29:59.244 +0800,2025-11-11 14:29:59.244 +0800
2030,1006.9,22.0,96,1.6,東北東,1.0,2025-11-10 15:30:00.207 +0800,2025-11-11 15:29:59.229 +0800,2025-11-11 15:29:59.229 +0800
2031,1006.7,21.8,97,0.8,東北東,2.0,2025-11-10 16:30:00.146 +0800,2025-11-11 16:29:59.145 +0800,2025-11-11 16:29:59.145 +0800
2032,1006.4,21.8,97,0.3,東,4.5,2025-11-10 17:30:00.165 +0800,2025-11-11 17:29:59.175 +0800,2025-11-11 17:29:59.175 +0800
2033,1006.6,22.1,97,0.4,南南東,0.5,2025-11-10 18:30:01.291 +0800,2025-11-11 18:30:00.305 +0800,2025-11-11 18:30:00.305 +0800
2034,1006.5,22.7,93,4.2,東,2.0,2025-11-10 19:30:00.155 +0800,2025-11-11 19:29:59.136 +0800,2025-11-11 19:29:59.136 +0800
2035,1006.3,22.6,93,3.2,東北東,0.1,2025-11-10 20:30:00.127 +0800,2025-11-11 20:29:59.095 +0800,2025-11-11 20:29:59.095 +0800
2036,1006.5,22.4,94,4.4,東北東,1.0,2025-11-10 21:30:00.129 +0800,2025-11-11 21:29:59.123 +0800,2025-11-11 21:29:59.123 +0800
2037,1005.8,22.5,93,2.0,東北東,0.5,2025-11-10 22:30:00.195 +0800,2025-11-11 22:29:59.168 +0800,2025-11-11 22:29:59.168 +0800
2038,1005.2,22.8,92,3.7,東北東,0.1,2025-11-10 23:30:00.131 +0800,2025-11-11 23:29:59.132 +0800,2025-11-11 23:29:59.132 +0800
2039,1003.9,23.2,95,2.0,東北東,3.0,2025-11-11 12:30:00.126 +0800,2025-11-12 12:29:59.129 +0800,2025-11-12 12:29:59.129 +0800
2040,1003.8,23.1,94,4.6,東北,2.5,2025-11-11 13:30:00.179 +0800,2025-11-12 13:29:59.197 +0800,2025-11-12 13:29:59.197 +0800
2041,1004.1,22.6,93,2.8,東北,3.0,2025-11-11 14:30:00.138 +0800,2025-11-12 14:29:59.114 +0800,2025-11-12 14:29:59.114 +0800
2042,1004.6,22.5,93,1.8,東北,2.0,2025-11-11 15:30:00.149 +0800,2025-11-12 15:29:59.128 +0800,2025-11-12 15:29:59.128 +0800
2043,1004.7,22.3,92,3.7,東北東,0.5,2025-11-11 16:30:00.181 +0800,2025-11-12 16:29:59.256 +0800,2025-11-12 16:29:59.256 +0800
2044,1005.3,22.2,92,3.9,東北東,0.5,2025-11-11 17:30:00.137 +0800,2025-11-12 17:29:59.114 +0800,2025-11-12 17:29:59.114 +0800
2045,1005.7,22.2,94,1.0,北,4.0,2025-11-11 18:30:00.128 +0800,2025-11-12 18:29:59.099 +0800,2025-11-12 18:29:59.099 +0800
2046,1005.6,22.4,94,0.8,北,4.5,2025-11-11 19:30:01.164 +0800,2025-11-12 19:30:00.168 +0800,2025-11-12 19:30:00.168 +0800
2047,1005.3,22.4,93,2.2,東北,2.0,2025-11-11 20:30:00.130 +0800,2025-11-12 20:29:59.099 +0800,2025-11-12 20:29:59.099 +0800
2048,1005.2,22.3,94,3.0,東北東,4.5,2025-11-11 21:30:00.117 +0800,2025-11-12 21:29:59.093 +0800,2025-11-12 21:29:59.093 +0800
2049,1005.5,22.1,96,1.1,西北西,8.5,2025-11-11 22:30:00.147 +0800,2025-11-12 22:29:59.120 +0800,2025-11-12 22:29:59.120 +0800
2050,1004.7,22.0,97,0.3,東,6.0,2025-11-11 23:30:00.132 +0800,2025-11-12 23:29:59.103 +0800,2025-11-12 23:29:59.103 +0800
2051,1001.0,28.9,72,1.9,東,0.0,2025-11-12 12:30:00.191 +0800,2025-11-13 12:29:59.211 +0800,2025-11-13 12:29:59.211 +0800
2052,1001.4,27.2,79,2.8,西南西,0.0,2025-11-12 13:30:00.118 +0800,2025-11-13 13:29:59.124 +0800,2025-11-13 13:29:59.124 +0800
2053,1001.7,26.1,82,1.9,西,0.0,2025-11-12 14:30:00.125 +0800,2025-11-13 14:29:59.128 +0800,2025-11-13 14:29:59.128 +0800
2054,1002.4,25.6,83,2.0,北北西,0.1,2025-11-12 15:30:00.147 +0800,2025-11-13 15:29:59.171 +0800,2025-11-13 15:29:59.171 +0800
2055,1002.7,24.0,89,1.3,西,0.1,2025-11-12 16:30:00.122 +0800,2025-11-13 16:29:59.401 +0800,2025-11-13 16:29:59.401 +0800
2056,1003.1,23.8,91,1.1,西北,0.1,2025-11-12 17:30:00.112 +0800,2025-11-13 17:29:59.120 +0800,2025-11-13 17:29:59.120 +0800
2057,1003.6,24.7,92,2.5,東北,0.1,2025-11-12 18:30:00.171 +0800,2025-11-13 18:29:59.173 +0800,2025-11-13 18:29:59.173 +0800
2058,1003.2,24.7,93,2.2,東北,0.1,2025-11-12 19:30:00.120 +0800,2025-11-13 19:29:59.111 +0800,2025-11-13 19:29:59.111 +0800
2059,1003.1,25.0,92,3.3,東北東,0.0,2025-11-12 20:30:00.126 +0800,2025-11-13 20:29:59.135 +0800,2025-11-13 20:29:59.135 +0800
2060,1003.1,25.2,90,1.8,東北,0.1,2025-11-12 21:30:00.121 +0800,2025-11-13 21:29:59.093 +0800,2025-11-13 21:29:59.093 +0800
2061,1003.1,25.3,90,3.5,東北,0.1,2025-11-12 22:30:00.173 +0800,2025-11-13 22:29:59.224 +0800,2025-11-13 22:29:59.224 +0800
2062,1002.9,24.7,94,3.4,東北,0.1,2025-11-12 23:30:00.199 +0800,2025-11-13 23:29:59.170 +0800,2025-11-13 23:29:59.170 +0800
2063,1010.0,21.8,92,1.0,東,1.5,2025-11-13 12:30:00.166 +0800,2025-11-14 12:29:59.181 +0800,2025-11-14 12:29:59.181 +0800
2064,1009.9,21.7,92,0.7,南南西,1.0,2025-11-13 13:30:00.119 +0800,2025-11-14 13:29:59.117 +0800,2025-11-14 13:29:59.117 +0800
2065,1010.3,20.9,94,1.9,東南,1.5,2025-11-13 14:30:00.135 +0800,2025-11-14 14:29:59.136 +0800,2025-11-14 14:29:59.136 +0800
2066,1010.5,20.5,93,2.4,南南東,1.0,2025-11-13 15:30:00.134 +0800,2025-11-14 15:29:59.134 +0800,2025-11-14 15:29:59.134 +0800
2067,1011.2,20.6,94,0.9,東,1.0,2025-11-13 16:30:00.154 +0800,2025-11-14 16:29:59.158 +0800,2025-11-14 16:29:59.158 +0800
2068,1011.9,20.6,95,0.7,西南,0.5,2025-11-13 17:30:00.126 +0800,2025-11-14 17:29:59.133 +0800,2025-11-14 17:29:59.133 +0800
2069,1012.8,20.5,96,0.6,南南東,3.0,2025-11-13 18:30:00.185 +0800,2025-11-14 18:29:59.201 +0800,2025-11-14 18:29:59.201 +0800
2070,1013.1,20.3,95,1.8,東南,0.5,2025-11-13 19:30:00.129 +0800,2025-11-14 19:29:59.129 +0800,2025-11-14 19:29:59.129 +0800
2071,1013.9,20.2,95,1.3,東,2.0,2025-11-13 20:30:00.214 +0800,2025-11-14 20:29:59.236 +0800,2025-11-14 20:29:59.236 +0800
2072,1013.9,20.2,95,0.9,東,1.0,2025-11-13 21:30:00.191 +0800,2025-11-14 21:29:59.210 +0800,2025-11-14 21:29:59.210 +0800
2073,1013.9,20.2,96,1.0,東南,0.1,2025-11-13 22:30:00.181 +0800,2025-11-14 22:29:59.204 +0800,2025-11-14 22:29:59.204 +0800
2074,1013.7,20.1,95,1.5,東南,0.5,2025-11-13 23:30:00.134 +0800,2025-11-14 23:29:59.161 +0800,2025-11-14 23:29:59.161 +0800
2075,1015.3,22.6,74,2.3,東南東,0.0,2025-11-14 12:30:00.112 +0800,2025-11-15 12:29:59.110 +0800,2025-11-15 12:29:59.110 +0800
2076,1014.7,22.5,75,1.7,東,0.0,2025-11-14 13:30:00.109 +0800,2025-11-15 13:29:59.108 +0800,2025-11-15 13:29:59.108 +0800
2077,1014.5,22.9,73,2.9,東,0.0,2025-11-14 14:30:00.130 +0800,2025-11-15 14:29:59.126 +0800,2025-11-15 14:29:59.126 +0800
2078,1014.6,22.3,74,3.0,東,0.0,2025-11-14 15:30:00.169 +0800,2025-11-15 15:29:59.186 +0800,2025-11-15 15:29:59.186 +0800
2079,1015.2,21.7,76,2.8,東南東,0.0,2025-11-14 16:30:00.117 +0800,2025-11-15 16:29:59.097 +0800,2025-11-15 16:29:59.097 +0800
2080,1015.9,21.2,78,2.0,東南東,0.0,2025-11-14 17:30:00.129 +0800,2025-11-15 17:29:59.127 +0800,2025-11-15 17:29:59.127 +0800
2081,1016.6,21.0,80,1.7,東南東,0.0,2025-11-14 18:30:00.127 +0800,2025-11-15 18:29:59.131 +0800,2025-11-15 18:29:59.131 +0800
2082,1017.3,21.2,78,2.0,東南東,0.0,2025-11-14 19:30:00.161 +0800,2025-11-15 19:29:59.164 +0800,2025-11-15 19:29:59.164 +0800
2083,1017.7,21.4,75,1.9,東南東,0.0,2025-11-14 20:30:00.140 +0800,2025-11-15 20:29:59.211 +0800,2025-11-15 20:29:59.211 +0800
2084,1018.0,21.5,75,2.6,東,0.0,2025-11-14 21:30:00.148 +0800,2025-11-15 21:29:59.137 +0800,2025-11-15 21:29:59.137 +0800
2085,1018.1,21.4,76,2.2,東南東,0.0,2025-11-14 22:30:00.133 +0800,2025-11-15 22:29:59.107 +0800,2025-11-15 22:29:59.107 +0800
2086,1017.9,21.0,78,1.6,東南,0.0,2025-11-14 23:30:00.181 +0800,2025-11-15 23:29:59.174 +0800,2025-11-15 23:29:59.174 +0800
2087,1016.2,26.0,61,5.1,東北東,0.0,2025-11-15 12:30:00.200 +0800,2025-11-16 12:29:59.219 +0800,2025-11-16 12:29:59.219 +0800
2088,1015.8,25.9,62,4.2,東北東,0.0,2025-11-15 13:30:00.121 +0800,2025-11-16 13:29:59.118 +0800,2025-11-16 13:29:59.118 +0800
2089,1016.0,25.5,62,4.0,東北東,0.0,2025-11-15 14:30:03.151 +0800,2025-11-16 14:30:02.158 +0800,2025-11-16 14:30:02.158 +0800
2090,1016.5,24.3,66,4.8,東北東,0.0,2025-11-15 15:30:00.111 +0800,2025-11-16 15:29:59.117 +0800,2025-11-16 15:29:59.117 +0800
2091,1017.1,23.1,72,4.2,東,0.0,2025-11-15 16:30:00.138 +0800,2025-11-16 16:29:59.113 +0800,2025-11-16 16:29:59.113 +0800
2092,1017.6,22.6,72,4.3,東,0.0,2025-11-15 17:30:00.237 +0800,2025-11-16 17:29:59.237 +0800,2025-11-16 17:29:59.237 +0800
2093,1018.1,22.0,74,3.2,東,0.0,2025-11-15 18:30:00.120 +0800,2025-11-16 18:29:59.093 +0800,2025-11-16 18:29:59.093 +0800
2094,1018.4,22.0,74,4.4,東,0.0,2025-11-15 19:30:00.147 +0800,2025-11-16 19:29:59.117 +0800,2025-11-16 19:29:59.117 +0800
2095,1018.8,21.8,76,4.0,東,0.0,2025-11-15 20:30:00.118 +0800,2025-11-16 20:29:59.083 +0800,2025-11-16 20:29:59.083 +0800
2096,1018.7,21.6,77,3.5,東,0.0,2025-11-15 21:30:00.126 +0800,2025-11-16 21:29:59.126 +0800,2025-11-16 21:29:59.126 +0800
2097,1018.4,21.5,78,3.4,東,0.0,2025-11-15 22:30:00.145 +0800,2025-11-16 22:29:59.144 +0800,2025-11-16 22:29:59.144 +0800
2098,1018.0,21.6,79,2.8,東,0.0,2025-11-15 23:30:00.123 +0800,2025-11-16 23:29:59.129 +0800,2025-11-16 23:29:59.129 +0800
2099,1015.8,28.0,67,4.1,東北,0.0,2025-11-16 12:30:00.131 +0800,2025-11-17 12:29:59.144 +0800,2025-11-17 12:29:59.144 +0800
